Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A30034	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
A30037	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A30038	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A30039	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A30040	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
A30041	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A30044	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30045	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30050	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30051	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
A30054	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30056	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A30057	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30058	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30059	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A30060	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0
A30061	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
A30062	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30063	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30064	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30065	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30066	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A30070	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30072	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30073	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
A30075	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A30076	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A30078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30079	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30081	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
A30082	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30083	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
A30084	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30085	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30086	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30090	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30091	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30092	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A30094	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
A30095	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1
A30096	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30099	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A30101	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30102	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A30105	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30106	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A30107	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30108	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
A30109	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0
A30110	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A30111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A30112	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
A30113	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30115	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
A30118	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
A30119	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A30121	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A30123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30125	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A30127	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30129	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A30130	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A30134	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A30135	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A30136	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0
A30138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A30139	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A30140	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30146	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A30147	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
A30148	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30149	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30150	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A30151	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A30154	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A30156	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A30157	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A30158	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30159	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30160	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30162	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A30163	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30165	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
A30166	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A30168	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A30169	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A30170	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30171	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A30172	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30173	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30174	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30177	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30180	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30181	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30182	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A30184	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
A30185	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30186	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A30189	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0
A30190	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30191	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30192	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A30194	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A30195	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30196	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0
A30197	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30198	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30199	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30200	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30201	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30204	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1
A30205	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30206	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30207	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A30209	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30210	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
A30211	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
A30213	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A30214	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30215	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30216	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30218	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A30220	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30221	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30222	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
A30223	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A30224	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30226	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
A30227	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30228	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A30229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A30231	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A30232	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A30233	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
A30234	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A30235	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
A30238	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A30239	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30240	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30241	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30242	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A30243	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30245	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A30247	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A30248	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30249	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A30250	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
A30251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
A30252	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30253	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
A30255	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30256	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
A30257	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A30258	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30259	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A30260	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1
A30262	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
A30263	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
A30264	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30266	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30270	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30271	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30272	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0
A30276	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30277	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A30278	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30279	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A30281	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30282	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30283	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
A30284	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30286	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A30287	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A30288	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A30289	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30290	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30293	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A30294	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30296	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
A30299	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0
A30300	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A30302	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A30303	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A30304	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30305	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A30306	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A30308	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30310	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A30311	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30312	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
A30313	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A30314	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
A30315	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
A30316	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30317	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30319	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A30320	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A30322	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
A30323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30324	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A30326	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A30327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A30329	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30330	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A30332	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
A30333	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30334	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1
A30335	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30336	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
A30337	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30338	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30340	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
A30341	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A30343	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A30344	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1
A30345	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
A30346	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A30348	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A30349	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
A30350	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A30352	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30353	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
A30357	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30358	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A30359	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A30360	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A30361	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30362	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A30363	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0
A30364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A30365	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A30366	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A30367	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
A30368	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A30369	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A30371	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30373	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A30375	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
A30376	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A30377	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A30378	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30379	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A30381	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0
A30382	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A30383	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
A30386	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A30388	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A30389	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A30390	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A30392	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A30394	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A30396	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A30398	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A30400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
D01011	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01012	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
D01013	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0
D01014	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
D01015	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D01016	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D01017	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
D01026	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0
D01027	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
D01028	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
D01029	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0
D01030	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D01031	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01032	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
D01033	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
D01034	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
D01035	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
D01036	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0
D01037	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
D01038	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
D01039	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D01040	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0
D01041	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
D01042	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
D01051	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
D01052	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01053	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
D01054	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
D01055	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
D01056	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
D01057	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
D01058	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0
D01059	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
D01060	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D01061	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
D01076	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D01077	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
D01078	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
D01079	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
D01080	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
D01081	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0
D01082	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D01083	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
D01084	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01085	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
D01093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01094	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
D01095	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
D01096	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
D01097	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
D01102	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01103	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
D01104	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
D01105	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
D01106	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1
D01107	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01108	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0
D01109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01110	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
D01111	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
